id,url_alive
08f44dba9e1b6368036679de822806e6,True
08f44c558826a85c03bf4872f69b8243,False
08f2834458840d6c03a828facd3ed5a9,False
08f29a1996ccb454031f3572a23f6f86,True
08f2a8b7a925548a03fd1d52576b1f46,True
08f2664c1e22904303a6ae9777af4520,True
08f2a300dd44a1b203a43a47654eeb98,True
08f2a14a1e398a0203ddbea697d39cdc,True
08f2a100dc37282603bd7a18aeb7d9ce,True
08f274201caa6ac30391c36cef2cdedc,True
08f2a3471c40511903670460d8df6c70,True
08f283474e1946b103f0883f5379ba9f,True
08f44d066a74c8ce03b4a32e8d0ff2fe,False
08f2a93086c8cd3403cf2b85aa45cce3,False
08f44c5b748ca4ca031ee9132b039f5d,True
08f2ab2d4c51dc250328857f672ff016,True
08f2af62f50f3d8b0384af78cf364359,True
08f2aa8cee21a6220340a5577bca06b7,True
08f2af008815a7a003a1ecc6940ac9f4,True
08f264dc60d0bda5037015258df22703,True
08f2a3310da46a1b0302b9a749d7b50a,False
08f2a100a251b98e035fbaccb32554a7,True
08f26e5b1bdb4cd30397682dc7173e29,True
08f262dd9ba70a08035cffb4a82a23e2,False
08f2664cce0986e4034293c714ba8610,False
08f275187369650803d67265590b5bd0,True
08f2a100cac0e4f1033abefc7d8474da,True
08f488e4d2aaa55b03e7b2705ec0440d,True
08f2ab66dd49d4e4035c877b074edbc3,True
08f2a307656db41d03d662a6a3bdec1b,True
08f2742286788b35035020f82203060b,False
08f28346d38482b103f638ebaaf6b55a,True
08f2a13452c41cb20322c1bf90b59ad1,True
08f262126b2c14a4039da863c5e8eec6,True
08f2752643d0c08d0359609c74147f9b,True
08f2a957b198e90d03c7ea503f466710,True
08f260e65ed2c5b1038d5b65accf173a,True
08f29ab98d4529b00391b3eb417e0675,True
08f26d151c89935a0396c4d8ba289198,False
08f2a134e1c9a12003fe1ba81663758f,True
08f29a146555d6a8039ee77e2f238819,False
08f2a8918361e1b203a524aaeee758d4,True
08f2832b304a006603b7dd16c55ec4db,True
08f2a938b265ad8003104a8a2cd8a5ca,True
08f2a1350180ccf303f8f3a350d82c1f,True
08f2a12ce55a3615034c5aaa4993a78b,False
08f44c2282cf0d93034d5bcf5d4f7592,False
08f2a1227391869c0340b42a0b2fb9d1,True
08f44e2060106c0e030c4916be4be110,True
08f48e8091db000b03ce1ff1098eded1,True
08f2a956ab9650f003ffc643da0eb3cf,True
08f2888a326a1a8603ba01e28f78f1db,False
08f2b8958288d81e0326f4fba9e69ae5,True
08f2a931994004f0039c70ef7f931106,True
08f26d3244204a1503a8f5dd82636c13,True
08f268cce69b5a240392a67d29d8c799,True
08f264daf3ad6db103860eb6dcde3bb7,False
08f44130a6d1b025032cd26ffe5fd71a,True
08f2a823a634215903f06acae2099f65,True
08f44e878b27176b0368bfbbbfd64f54,True
08f275cb2ac8c6600353ff1d0391fb1c,True
08f44d84e100d205035d6441bbac0d61,True
08f2b8919d1b2644034101406319da35,True
08f2aa1a018a955003a3f4581a59e165,False
08f2ab38f570c164032ffc2a7da8d396,True
08f2a13425c1d37603068880ce14412b,True
08f2a137b5582d2c03304974f369e3ae,True
08f2b8a2e391120603fa9eb18590ff86,False
08f27418eb6363000337e6f8cbc3c901,True
08f44cc51633025303a136b23b4316eb,True
08f2aa84e00cd0c1033d600743359c77,True
08f44caa682d06dd03e70eeb45424cd2,True
08f2a14aa19129b4037156bf784c46cc,True
08f5d168603594d5032463a6511a01e8,True
08f441a85bb2429903e75227f8f61870,True
08f2a30661cb3d99033bcc357a58e6b5,True
08f274c8826156ec0346fcbc6ef95b20,False
08f2a344d3122bb103064917955b6961,True
08f446ca983618a403a315b827d73850,True
08f2a13c1bdb375603e01ce745549a67,False
08f28d60c3b2c598035c09eeeb033c9f,True
08f2aacd0a4e89a403bb57333dbd6a83,True
08f2ad667627295203aa9e3d9375bee7,True
08f26cd73642ca6d037b64fecc622c8c,True
08f276a4190c448003b89e10b0b8bf0c,True
08f29a089a180cd6031e0d89a240914a,True
08f44ca054d03a4a0388cff2efbfe9b3,True
08f12db39396954003349b18c417b8b9,True
08f29a189342d31403030854dbdbbc96,True
08f44e835ad8dba803e7f26b55557a98,True
08f44cbd0c64459c0375b0b84c5ee799,True
08f2aaa84636d40303c03a120f5005e4,True
08f2ad4d2a30583203b5846e1271d213,True
08f2a94d32c5138103e6969e0bacdebe,False
08f2aa8cf6caa6a0036ea852de5da269,True
08f29b6d483656e903731964d5009641,False
08f274075586979203182fa7de19def0,True
08f44c106d3629950357945c9c27d3c4,False
08f2a106b3bb015103fa4937f80d505f,False
08f44d8ac5a180c4036bbce973501d62,True
08f2aac844232344036614c0fe59892f,True
08f2a136b484ec200357c6ef533f2403,True
